Timestamp,Source,Destination,TunnelType,PacketSize,PacketType,Name,FreshnessPeriod,MustBeFresh,Nonce,InterestLifetime
1472064886.626319,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134466,,1,1510122836,4000
1472064886.626360,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773634,,1,2535692387,4000
1472064886.626394,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773635,,1,965980244,4000
1472064886.626440,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773636,,1,3173007580,4000
1472064886.626499,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773637,,1,1613947204,4000
1472064886.626512,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500033,1000,,,
1472064886.626547,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773638,,1,821445439,4000
1472064886.626582,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773639,,1,4052871200,4000
1472064886.626590,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500034,1000,,,
1472064886.626632,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940189,,1,3899462778,4000
1472064886.626656,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500035,1000,,,
1472064886.626669,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940190,,1,550067038,4000
1472064886.626708,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940191,,1,4008945203,4000
1472064886.626744,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940192,,1,4280123745,4000
1472064886.626780,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940193,,1,3435859601,4000
1472064886.626824,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940194,,1,1871421761,4000
1472064886.626859,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134460,1000,,,
1472064886.626893,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940195,,1,2892319977,4000
1472064886.626932,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134461,1000,,,
1472064886.626945,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993361,,1,340700446,4000
1472064886.626986,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993362,,1,4077111921,4000
1472064886.626998,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134462,1000,,,
1472064886.627025,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993363,,1,615251855,4000
1472064886.627059,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993364,,1,2610627007,4000
1472064886.627093,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993365,,1,3491501025,4000
1472064886.627128,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993366,,1,1978108308,4000
1472064886.627172,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945298,,1,2213420261,4000
1472064886.627202,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134463,1000,,,
1472064886.627208,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945299,,1,10414738,4000
1472064886.627250,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945300,,1,1349594900,4000
1472064886.627272,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134464,1000,,,
1472064886.627291,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945301,,1,2505328248,4000
1472064886.627329,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945302,,1,3500489424,4000
1472064886.627346,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134465,1000,,,
1472064886.627370,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945303,,1,755787676,4000
1472064886.627411,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184924,,1,509303359,4000
1472064886.627445,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184925,,1,3241861497,4000
1472064886.627479,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184926,,1,2850201634,4000
1472064886.627527,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184927,,1,1983191557,4000
1472064886.627546,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134466,1000,,,
1472064886.627592,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184928,,1,1261306390,4000
1472064886.627615,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773634,1000,,,
1472064886.627645,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152375,,1,3043731374,4000
1472064886.627678,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773635,1000,,,
1472064886.627682,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152376,,1,3491416463,4000
1472064886.627724,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152377,,1,2305363760,4000
1472064886.627761,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152378,,1,963937438,4000
1472064886.627798,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152379,,1,4038299716,4000
1472064886.627834,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152380,,1,1932012329,4000
1472064886.627903,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773636,1000,,,
1472064886.627959,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727985,,1,1664067434,4000
1472064886.628010,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727986,,1,1327808813,4000
1472064886.628014,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773637,1000,,,
1472064886.628056,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727987,,1,421414280,4000
1472064886.628094,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727988,,1,2793683320,4000
1472064886.628129,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773638,1000,,,
1472064886.628131,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727989,,1,3286927590,4000
1472064886.628173,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727990,,1,1239401367,4000
1472064886.628194,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773639,1000,,,
1472064886.628215,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727991,,1,3893831636,4000
1472064886.628254,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727992,,1,3906134978,4000
1472064886.628292,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727993,,1,3192142407,4000
1472064886.628312,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940189,1000,,,
1472064886.628333,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727994,,1,106427082,4000
1472064886.628371,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727995,,1,2304687706,4000
1472064886.628378,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940190,1000,,,
1472064886.628414,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727996,,1,553133413,4000
1472064886.628452,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727997,,1,857486197,4000
1472064886.628494,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940191,1000,,,
1472064886.628519,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727998,,1,3899237403,4000
1472064886.628557,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998727999,,1,949813624,4000
1472064886.628614,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728000,,1,946259967,4000
1472064886.628644,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940192,1000,,,
1472064886.628676,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728001,,1,2667348244,4000
1472064886.628714,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728002,,1,677768209,4000
1472064886.628718,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940193,1000,,,
1472064886.628755,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728003,,1,1045010557,4000
1472064886.628781,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940194,1000,,,
1472064886.628791,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728004,,1,2317755381,4000
1472064886.628830,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728005,,1,198506043,4000
1472064886.628866,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728006,,1,433713881,4000
1472064886.628902,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728007,,1,3422233581,4000
1472064886.628938,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728008,,1,2478429728,4000
1472064886.628986,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728009,,1,4109357392,4000
1472064886.629019,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940195,1000,,,
1472064886.629055,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728010,,1,1629646705,4000
1472064886.629096,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728011,,1,1759790148,4000
1472064886.629132,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728012,,1,1857672147,4000
1472064886.629134,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993361,1000,,,
1472064886.629172,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728013,,1,384506529,4000
1472064886.629209,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728014,,1,3731098576,4000
1472064886.629245,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728015,,1,1379961593,4000
1472064886.629253,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993362,1000,,,
1472064886.629285,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728016,,1,1062825160,4000
1472064886.629319,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993363,1000,,,
1472064886.629322,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728017,,1,4039152459,4000
1472064886.629361,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728018,,1,2879919714,4000
1472064886.629398,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728019,,1,1566062628,4000
1472064886.629435,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728020,,1,840116401,4000
1472064886.629442,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993364,1000,,,
1472064886.629475,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728021,,1,918663469,4000
1472064886.629507,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993365,1000,,,
1472064886.629512,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728022,,1,3773267379,4000
1472064886.629551,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728023,,1,4284970575,4000
1472064886.629587,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728024,,1,52125780,4000
1472064886.629644,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993366,1000,,,
1472064886.629753,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945298,1000,,,
1472064886.629863,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945299,1000,,,
1472064886.629963,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945300,1000,,,
1472064886.630066,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945301,1000,,,
1472064886.630169,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945302,1000,,,
1472064886.630269,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945303,1000,,,
1472064886.630369,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114184924,1000,,,
1472064886.630467,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114184925,1000,,,
1472064886.630564,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114184926,1000,,,
1472064886.630662,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114184927,1000,,,
1472064886.630761,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114184928,1000,,,
1472064886.630864,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152375,1000,,,
1472064886.630966,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152376,1000,,,
1472064886.631067,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152377,1000,,,
1472064886.631166,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152378,1000,,,
1472064886.631266,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152379,1000,,,
1472064886.631365,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152380,1000,,,
1472064886.631456,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727985,1000,,,
1472064886.631548,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727986,1000,,,
1472064886.631638,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727987,1000,,,
1472064886.631731,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727991,1000,,,
1472064886.631824,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727996,1000,,,
1472064886.631926,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727998,1000,,,
1472064886.632025,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998727999,1000,,,
1472064886.632125,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728004,1000,,,
1472064886.632224,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728006,1000,,,
1472064886.632327,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728007,1000,,,
1472064886.632429,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728008,1000,,,
1472064886.632530,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728010,1000,,,
1472064886.632638,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728013,1000,,,
1472064886.632741,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728018,1000,,,
1472064886.632803,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728023,1000,,,
1472064886.633222,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500036,,1,1382473905,4000
1472064886.633243,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500037,,1,3979113103,4000
1472064886.633301,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500038,,1,3541020246,4000
1472064886.633356,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500039,,1,2290407022,4000
1472064886.633392,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500040,,1,1200328891,4000
1472064886.633426,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500041,,1,3702194579,4000
1472064886.633446,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500036,1000,,,
1472064886.633462,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500042,,1,3532931468,4000
1472064886.633513,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134467,,1,1112217205,4000
1472064886.633549,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134468,,1,2219825855,4000
1472064886.633584,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134469,,1,771460421,4000
1472064886.633597,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500037,1000,,,
1472064886.633623,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134470,,1,2861266428,4000
1472064886.633658,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134471,,1,2013948198,4000
1472064886.633694,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134472,,1,941850151,4000
1472064886.633722,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500038,1000,,,
1472064886.633732,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773640,,1,385039381,4000
1472064886.633767,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773641,,1,3072976070,4000
1472064886.633799,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773642,,1,157609613,4000
1472064886.633830,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773643,,1,516614545,4000
1472064886.633845,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500039,1000,,,
1472064886.633865,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773644,,1,256795931,4000
1472064886.633897,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773645,,1,1012994513,4000
1472064886.633932,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912773646,,1,3702473673,4000
1472064886.633963,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500040,1000,,,
1472064886.634007,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940196,,1,3940335357,4000
1472064886.634050,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940197,,1,2765890487,4000
1472064886.634077,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500041,1000,,,
1472064886.634084,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940198,,1,874116146,4000
1472064886.634122,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940199,,1,1556396636,4000
1472064886.634156,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940200,,1,2352892698,4000
1472064886.634190,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940201,,1,1735626966,4000
1472064886.634199,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500042,1000,,,
1472064886.634228,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940202,,1,1568759345,4000
1472064886.634268,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993367,,1,71792621,4000
1472064886.634299,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993368,,1,2939455415,4000
1472064886.634315,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134467,1000,,,
1472064886.634342,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993369,,1,1767466742,4000
1472064886.634398,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993370,,1,435543072,4000
1472064886.634426,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134468,1000,,,
1472064886.634443,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993371,,1,742001683,4000
1472064886.634480,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993372,,1,3773799359,4000
1472064886.634512,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993373,,1,3711231239,4000
1472064886.634541,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134469,1000,,,
1472064886.634557,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945304,,1,676768558,4000
1472064886.634595,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945305,,1,2802331097,4000
1472064886.634630,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945306,,1,1153091854,4000
1472064886.634654,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134470,1000,,,
1472064886.634666,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945307,,1,3874246760,4000
1472064886.634705,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945308,,1,2310023495,4000
1472064886.634740,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945309,,1,701708953,4000
1472064886.634767,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134471,1000,,,
1472064886.634775,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945310,,1,4031490812,4000
1472064886.634818,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184929,,1,1417358596,4000
1472064886.634850,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184930,,1,1552030828,4000
1472064886.634876,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134472,1000,,,
1472064886.634883,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184931,,1,1277069663,4000
1472064886.634917,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184932,,1,4032091551,4000
1472064886.634949,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184933,,1,1727737988,4000
1472064886.634981,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773640,1000,,,
1472064886.634982,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184934,,1,1925182442,4000
1472064886.635029,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114184935,,1,4201041183,4000
1472064886.635082,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773641,1000,,,
1472064886.635099,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152381,,1,2891238666,4000
1472064886.635142,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152382,,1,1956830925,4000
1472064886.635176,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152383,,1,3845141206,4000
1472064886.635191,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773642,1000,,,
1472064886.635216,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152384,,1,2446108158,4000
1472064886.635251,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152385,,1,876432419,4000
1472064886.635293,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773643,1000,,,
1472064886.635351,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728025,,1,1959523075,4000
1472064886.635387,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728026,,1,2578113957,4000
1472064886.635395,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773644,1000,,,
1472064886.635449,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728027,,1,1542306304,4000
1472064886.635496,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773645,1000,,,
1472064886.635507,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728028,,1,2048877260,4000
1472064886.635553,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728029,,1,732837465,4000
1472064886.635588,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728030,,1,4135294307,4000
1472064886.635603,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912773646,1000,,,
1472064886.635629,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728031,,1,3855272422,4000
1472064886.635677,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956535,,1,764871673,4000
1472064886.635708,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940196,1000,,,
1472064886.635712,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956536,,1,2109619277,4000
1472064886.635748,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956537,,1,3146769840,4000
1472064886.635783,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956538,,1,4114604500,4000
1472064886.635815,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956539,,1,1809835280,4000
1472064886.635818,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940197,1000,,,
1472064886.635853,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956540,,1,1707557359,4000
1472064886.635887,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956541,,1,1268567566,4000
1472064886.635920,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956542,,1,858388231,4000
1472064886.635922,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940198,1000,,,
1472064886.635957,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956543,,1,4271325954,4000
1472064886.635990,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956544,,1,2504631016,4000
1472064886.636023,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956545,,1,2898612066,4000
1472064886.636027,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940199,1000,,,
1472064886.636060,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956546,,1,3010142526,4000
1472064886.636110,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956547,,1,1718471868,4000
1472064886.636129,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940200,1000,,,
1472064886.636172,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956548,,1,3652942651,4000
1472064886.636209,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956549,,1,890296954,4000
1472064886.636231,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940201,1000,,,
1472064886.636243,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956550,,1,906781499,4000
1472064886.636280,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956551,,1,3361455174,4000
1472064886.636315,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956552,,1,3139253704,4000
1472064886.636343,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940202,1000,,,
1472064886.636349,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956553,,1,1645145403,4000
1472064886.636388,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956554,,1,103616332,4000
1472064886.636420,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956555,,1,2509533957,4000
1472064886.636450,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993367,1000,,,
1472064886.636454,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956556,,1,3462609491,4000
1472064886.636516,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956557,,1,3638833781,4000
1472064886.636552,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993368,1000,,,
1472064886.636579,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956558,,1,899902115,4000
1472064886.636616,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956559,,1,3004305011,4000
1472064886.636649,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956560,,1,3153202751,4000
1472064886.636658,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993369,1000,,,
1472064886.636687,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956561,,1,2376372260,4000
1472064886.636720,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956562,,1,1257056656,4000
1472064886.636753,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956563,,1,1436943695,4000
1472064886.636768,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993370,1000,,,
1472064886.636789,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956564,,1,1974785911,4000
1472064886.636823,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956565,,1,2220717263,4000
1472064886.636856,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956566,,1,168437530,4000
